STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,age,Age class,unit,Unit of measure,geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y35-54,From 35 to 54 years,HLD,Holding,PL51,Dolnośląskie,2020,,23380,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y35-54,From 35 to 54 years,HLD,Holding,PL52,Opolskie,2020,,12840,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y35-54,From 35 to 54 years,HLD,Holding,PL61,Kujawsko-pomorskie,2020,,31260,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y35-54,From 35 to 54 years,HLD,Holding,PL62,Warmińsko-mazurskie,2020,,21710,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y35-54,From 35 to 54 years,HLD,Holding,PL63,Pomorskie,2020,,18540,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y35-54,From 35 to 54 years,HLD,Holding,PL71,Łódzkie,2020,,61600,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y35-54,From 35 to 54 years,HLD,Holding,PL72,Świętokrzyskie,2020,,40160,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y35-54,From 35 to 54 years,HLD,Holding,PL81,Lubelskie,2020,,83080,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y35-54,From 35 to 54 years,HLD,Holding,PL82,Podkarpackie,2020,,49230,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y35-54,From 35 to 54 years,HLD,Holding,PL84,Podlaskie,2020,,39470,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y35-54,From 35 to 54 years,HLD,Holding,PL91,Warszawski stołeczny,2020,,13300,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y35-54,From 35 to 54 years,HLD,Holding,PL92,Mazowiecki regionalny,2020,,88260,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y35-54,From 35 to 54 years,HLD,Holding,PT,Portugal,2020,,67530,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y35-54,From 35 to 54 years,HLD,Holding,PT11,Norte,2020,,25410,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y35-54,From 35 to 54 years,HLD,Holding,PT15,Algarve,2020,,2280,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y35-54,From 35 to 54 years,HLD,Holding,PT16,Centro (PT) (NUTS 2021),2020,,19410,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y35-54,From 35 to 54 years,HLD,Holding,PT17,Área Metropolitana de Lisboa (NUTS 2021),2020,,1730,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y35-54,From 35 to 54 years,HLD,Holding,PT18,Alentejo (NUTS 2021),2020,,10330,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y35-54,From 35 to 54 years,HLD,Holding,PT20,Região Autónoma dos Açores,2020,,4450,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y35-54,From 35 to 54 years,HLD,Holding,PT30,Região Autónoma da Madeira,2020,,3930,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y35-54,From 35 to 54 years,HLD,Holding,RO,Romania,2020,,1003600,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y35-54,From 35 to 54 years,HLD,Holding,RO11,Nord-Vest,2020,,159140,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y35-54,From 35 to 54 years,HLD,Holding,RO12,Centru,2020,,104450,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y35-54,From 35 to 54 years,HLD,Holding,RO21,Nord-Est,2020,,215280,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y35-54,From 35 to 54 years,HLD,Holding,RO22,Sud-Est,2020,,113030,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y35-54,From 35 to 54 years,HLD,Holding,RO31,Sud-Muntenia,2020,,178970,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y35-54,From 35 to 54 years,HLD,Holding,RO32,Bucureşti-Ilfov,2020,,5910,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y35-54,From 35 to 54 years,HLD,Holding,RO41,Sud-Vest Oltenia,2020,,155360,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y35-54,From 35 to 54 years,HLD,Holding,RO42,Vest,2020,,71460,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y35-54,From 35 to 54 years,HLD,Holding,SE,Sweden,2020,,18820,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y35-54,From 35 to 54 years,HLD,Holding,SE11,Stockholm,2020,,510,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y35-54,From 35 to 54 years,HLD,Holding,SE12,Östra Mellansverige,2020,,3590,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y35-54,From 35 to 54 years,HLD,Holding,SE21,Småland med öarna,2020,,3160,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y35-54,From 35 to 54 years,HLD,Holding,SE22,Sydsverige,2020,,2790,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y35-54,From 35 to 54 years,HLD,Holding,SE23,Västsverige,2020,,4560,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y35-54,From 35 to 54 years,HLD,Holding,SE31,Norra Mellansverige,2020,,2110,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y35-54,From 35 to 54 years,HLD,Holding,SE32,Mellersta Norrland,2020,,1000,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y35-54,From 35 to 54 years,HLD,Holding,SE33,Övre Norrland,2020,,1110,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y35-54,From 35 to 54 years,HLD,Holding,SI,Slovenia,2020,,21790,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y35-54,From 35 to 54 years,HLD,Holding,SI03,Vzhodna Slovenija,2020,,15540,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y35-54,From 35 to 54 years,HLD,Holding,SI04,Zahodna Slovenija,2020,,6240,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y35-54,From 35 to 54 years,HLD,Holding,SK,Slovakia,2020,,8350,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y35-54,From 35 to 54 years,HLD,Holding,SK01,Bratislavský kraj,2020,,300,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y35-54,From 35 to 54 years,HLD,Holding,SK02,Západné Slovensko,2020,,3040,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y35-54,From 35 to 54 years,HLD,Holding,SK03,Stredné Slovensko,2020,,2850,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y35-54,From 35 to 54 years,HLD,Holding,SK04,Východné Slovensko,2020,,2150,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y35-54,From 35 to 54 years,PC,Percentage,AT,Austria,2020,,55.1,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y35-54,From 35 to 54 years,PC,Percentage,AT11,Burgenland,2020,,51.3,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y35-54,From 35 to 54 years,PC,Percentage,AT12,Niederösterreich,2020,,54.7,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y35-54,From 35 to 54 years,PC,Percentage,AT13,Wien,2020,,49.1,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y35-54,From 35 to 54 years,PC,Percentage,AT21,Kärnten,2020,,52.8,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y35-54,From 35 to 54 years,PC,Percentage,AT22,Steiermark,2020,,55.1,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y35-54,From 35 to 54 years,PC,Percentage,AT31,Oberösterreich,2020,,58.6,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y35-54,From 35 to 54 years,PC,Percentage,AT32,Salzburg,2020,,59.8,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y35-54,From 35 to 54 years,PC,Percentage,AT33,Tirol,2020,,51.4,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y35-54,From 35 to 54 years,PC,Percentage,AT34,Vorarlberg,2020,,50.1,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y35-54,From 35 to 54 years,PC,Percentage,BE,Belgium,2020,,38.8,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y35-54,From 35 to 54 years,PC,Percentage,BE10,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,2020,,29.5,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y35-54,From 35 to 54 years,PC,Percentage,BE21,Prov. Antwerpen,2020,,40.1,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y35-54,From 35 to 54 years,PC,Percentage,BE22,Prov. Limburg (BE),2020,,37.1,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y35-54,From 35 to 54 years,PC,Percentage,BE23,Prov. Oost-Vlaanderen,2020,,37.6,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y35-54,From 35 to 54 years,PC,Percentage,BE24,Prov. Vlaams-Brabant,2020,,34.7,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y35-54,From 35 to 54 years,PC,Percentage,BE25,Prov. West-Vlaanderen,2020,,39.7,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y35-54,From 35 to 54 years,PC,Percentage,BE31,Prov. Brabant wallon,2020,,36.6,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y35-54,From 35 to 54 years,PC,Percentage,BE32,Prov. Hainaut,2020,,39.5,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y35-54,From 35 to 54 years,PC,Percentage,BE33,Prov. Liège,2020,,39.5,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y35-54,From 35 to 54 years,PC,Percentage,BE34,Prov. Luxembourg (BE),2020,,40.5,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y35-54,From 35 to 54 years,PC,Percentage,BE35,Prov. Namur,2020,,41.1,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y35-54,From 35 to 54 years,PC,Percentage,BG,Bulgaria,2020,,36.1,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y35-54,From 35 to 54 years,PC,Percentage,BG31,Severozapaden,2020,,34.9,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y35-54,From 35 to 54 years,PC,Percentage,BG32,Severen tsentralen,2020,,40.4,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y35-54,From 35 to 54 years,PC,Percentage,BG33,Severoiztochen,2020,,40.2,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y35-54,From 35 to 54 years,PC,Percentage,BG34,Yugoiztochen,2020,,40.1,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y35-54,From 35 to 54 years,PC,Percentage,BG41,Yugozapaden,2020,,34.1,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y35-54,From 35 to 54 years,PC,Percentage,BG42,Yuzhen tsentralen,2020,,33.0,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y35-54,From 35 to 54 years,PC,Percentage,CH,Switzerland,2020,,50.5,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y35-54,From 35 to 54 years,PC,Percentage,CH01,Région lémanique,2020,,47.0,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y35-54,From 35 to 54 years,PC,Percentage,CH02,Espace Mittelland,2020,,54.6,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y35-54,From 35 to 54 years,PC,Percentage,CH03,Nordwestschweiz,2020,,45.9,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y35-54,From 35 to 54 years,PC,Percentage,CH04,Zürich,2020,,43.3,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y35-54,From 35 to 54 years,PC,Percentage,CH05,Ostschweiz,2020,,50.2,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y35-54,From 35 to 54 years,PC,Percentage,CH06,Zentralschweiz,2020,,52.1,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y35-54,From 35 to 54 years,PC,Percentage,CH07,Ticino,2020,,46.8,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y35-54,From 35 to 54 years,PC,Percentage,CY,Cyprus,2020,,21.1,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y35-54,From 35 to 54 years,PC,Percentage,CY00,Kýpros,2020,,21.1,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y35-54,From 35 to 54 years,PC,Percentage,CZ,Czechia,2020,,46.1,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y35-54,From 35 to 54 years,PC,Percentage,CZ01,Praha,2020,,48.8,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y35-54,From 35 to 54 years,PC,Percentage,CZ02,Střední Čechy,2020,,47.2,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y35-54,From 35 to 54 years,PC,Percentage,CZ03,Jihozápad,2020,,47.4,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y35-54,From 35 to 54 years,PC,Percentage,CZ04,Severozápad,2020,,47.8,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y35-54,From 35 to 54 years,PC,Percentage,CZ05,Severovýchod,2020,,48.5,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y35-54,From 35 to 54 years,PC,Percentage,CZ06,Jihovýchod,2020,,42.5,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y35-54,From 35 to 54 years,PC,Percentage,CZ07,Střední Morava,2020,,47.1,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y35-54,From 35 to 54 years,PC,Percentage,CZ08,Moravskoslezsko,2020,,47.2,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y35-54,From 35 to 54 years,PC,Percentage,DE,Germany,2020,,45.7,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y35-54,From 35 to 54 years,PC,Percentage,DE11,Stuttgart,2020,,45.7,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y35-54,From 35 to 54 years,PC,Percentage,DE12,Karlsruhe,2020,,40.4,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y35-54,From 35 to 54 years,PC,Percentage,DE13,Freiburg,2020,,43.0,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y35-54,From 35 to 54 years,PC,Percentage,DE14,Tübingen,2020,,45.2,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y35-54,From 35 to 54 years,PC,Percentage,DE21,Oberbayern,2020,,48.8,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y35-54,From 35 to 54 years,PC,Percentage,DE22,Niederbayern,2020,,48.3,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y35-54,From 35 to 54 years,PC,Percentage,DE23,Oberpfalz,2020,,49.5,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y35-54,From 35 to 54 years,PC,Percentage,DE24,Oberfranken,2020,,49.8,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y35-54,From 35 to 54 years,PC,Percentage,DE25,Mittelfranken,2020,,48.7,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y35-54,From 35 to 54 years,PC,Percentage,DE26,Unterfranken,2020,,44.6,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y35-54,From 35 to 54 years,PC,Percentage,DE27,Schwaben,2020,,48.8,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y35-54,From 35 to 54 years,PC,Percentage,DE30,Berlin,2020,,36.2,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y35-54,From 35 to 54 years,PC,Percentage,DE40,Brandenburg,2020,,42.5,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y35-54,From 35 to 54 years,PC,Percentage,DE50,Bremen,2020,,48.1,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y35-54,From 35 to 54 years,PC,Percentage,DE60,Hamburg,2020,,44.7,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y35-54,From 35 to 54 years,PC,Percentage,DE71,Darmstadt,2020,,41.1,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y35-54,From 35 to 54 years,PC,Percentage,DE72,Gießen,2020,,44.1,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y35-54,From 35 to 54 years,PC,Percentage,DE73,Kassel,2020,,46.2,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y35-54,From 35 to 54 years,PC,Percentage,DE80,Mecklenburg-Vorpommern,2020,,43.9,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y35-54,From 35 to 54 years,PC,Percentage,DE91,Braunschweig,2020,,43.6,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y35-54,From 35 to 54 years,PC,Percentage,DE92,Hannover,2020,,43.3,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y35-54,From 35 to 54 years,PC,Percentage,DE93,Lüneburg,2020,,43.4,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y35-54,From 35 to 54 years,PC,Percentage,DE94,Weser-Ems,2020,,47.3,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y35-54,From 35 to 54 years,PC,Percentage,DEA1,Düsseldorf,2020,,43.9,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y35-54,From 35 to 54 years,PC,Percentage,DEA2,Köln,2020,,41.1,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y35-54,From 35 to 54 years,PC,Percentage,DEA3,Münster,2020,,50.7,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y35-54,From 35 to 54 years,PC,Percentage,DEA4,Detmold,2020,,46.0,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y35-54,From 35 to 54 years,PC,Percentage,DEA5,Arnsberg,2020,,45.8,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y35-54,From 35 to 54 years,PC,Percentage,DEB1,Koblenz,2020,,40.9,,,,,
