DATAFLOW,LAST UPDATE,freq,age,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y35-54:From 35 to 54 years,HLD:Holding,ITF3:Campania,2020,22730,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y35-54:From 35 to 54 years,HLD:Holding,ITF4:Puglia,2020,47680,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y35-54:From 35 to 54 years,HLD:Holding,ITF5:Basilicata,2020,9530,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y35-54:From 35 to 54 years,HLD:Holding,ITF6:Calabria,2020,23730,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y35-54:From 35 to 54 years,HLD:Holding,ITG1:Sicilia,2020,39200,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y35-54:From 35 to 54 years,HLD:Holding,ITG2:Sardegna,2020,16240,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y35-54:From 35 to 54 years,HLD:Holding,ITH1:Provincia Autonoma di Bolzano/Bozen,2020,8240,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y35-54:From 35 to 54 years,HLD:Holding,ITH2:Provincia Autonoma di Trento,2020,4490,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y35-54:From 35 to 54 years,HLD:Holding,ITH3:Veneto,2020,19940,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y35-54:From 35 to 54 years,HLD:Holding,ITH4:Friuli-Venezia Giulia,2020,4030,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y35-54:From 35 to 54 years,HLD:Holding,ITH5:Emilia-Romagna,2020,13740,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y35-54:From 35 to 54 years,HLD:Holding,ITI1:Toscana,2020,13450,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y35-54:From 35 to 54 years,HLD:Holding,ITI2:Umbria,2020,6270,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y35-54:From 35 to 54 years,HLD:Holding,ITI3:Marche,2020,7600,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y35-54:From 35 to 54 years,HLD:Holding,ITI4:Lazio,2020,17210,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y35-54:From 35 to 54 years,HLD:Holding,LT:Lithuania,2020,43830,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y35-54:From 35 to 54 years,HLD:Holding,LT01:Sostinės regionas,2020,5450,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y35-54:From 35 to 54 years,HLD:Holding,LT02:Vidurio ir vakarų Lietuvos regionas,2020,38380,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y35-54:From 35 to 54 years,HLD:Holding,LU:Luxembourg,2020,770,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y35-54:From 35 to 54 years,HLD:Holding,LU00:Luxembourg,2020,770,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y35-54:From 35 to 54 years,HLD:Holding,LV:Latvia,2020,23960,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y35-54:From 35 to 54 years,HLD:Holding,LV00:Latvija,2020,23960,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y35-54:From 35 to 54 years,HLD:Holding,MT:Malta,2020,2320,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y35-54:From 35 to 54 years,HLD:Holding,MT00:Malta,2020,2320,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y35-54:From 35 to 54 years,HLD:Holding,NL:Netherlands,2020,21420,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y35-54:From 35 to 54 years,HLD:Holding,NL11:Groningen,2020,1030,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y35-54:From 35 to 54 years,HLD:Holding,NL12:Friesland (NL),2020,1810,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y35-54:From 35 to 54 years,HLD:Holding,NL13:Drenthe,2020,1190,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y35-54:From 35 to 54 years,HLD:Holding,NL21:Overijssel,2020,2650,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y35-54:From 35 to 54 years,HLD:Holding,NL22:Gelderland,2020,3470,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y35-54:From 35 to 54 years,HLD:Holding,NL23:Flevoland,2020,730,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y35-54:From 35 to 54 years,HLD:Holding,NL31:Utrecht (NUTS 2021),2020,810,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y35-54:From 35 to 54 years,HLD:Holding,NL32:Noord-Holland,2020,1430,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y35-54:From 35 to 54 years,HLD:Holding,NL33:Zuid-Holland (NUTS 2021),2020,1940,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y35-54:From 35 to 54 years,HLD:Holding,NL34:Zeeland,2020,1120,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y35-54:From 35 to 54 years,HLD:Holding,NL41:Noord-Brabant,2020,3800,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y35-54:From 35 to 54 years,HLD:Holding,NL42:Limburg (NL),2020,1450,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y35-54:From 35 to 54 years,HLD:Holding,NO:Norway,2020,17940,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y35-54:From 35 to 54 years,HLD:Holding,NO02:Innlandet,2020,3230,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y35-54:From 35 to 54 years,HLD:Holding,NO06:Trøndelag,2020,2780,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y35-54:From 35 to 54 years,HLD:Holding,NO07:Nord-Norge,2020,1340,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y35-54:From 35 to 54 years,HLD:Holding,NO08:Oslo og Viken,2020,2870,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y35-54:From 35 to 54 years,HLD:Holding,NO09:Agder og Sør-Østlandet,2020,2060,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y35-54:From 35 to 54 years,HLD:Holding,NO0A:Vestlandet,2020,5670,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y35-54:From 35 to 54 years,HLD:Holding,PL:Poland,2020,644670,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y35-54:From 35 to 54 years,HLD:Holding,PL21:Małopolskie,2020,59120,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y35-54:From 35 to 54 years,HLD:Holding,PL22:Śląskie,2020,20840,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y35-54:From 35 to 54 years,HLD:Holding,PL41:Wielkopolskie,2020,59860,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y35-54:From 35 to 54 years,HLD:Holding,PL42:Zachodniopomorskie,2020,13170,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y35-54:From 35 to 54 years,HLD:Holding,PL43:Lubuskie,2020,8850,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y35-54:From 35 to 54 years,HLD:Holding,PL51:Dolnośląskie,2020,23380,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y35-54:From 35 to 54 years,HLD:Holding,PL52:Opolskie,2020,12840,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y35-54:From 35 to 54 years,HLD:Holding,PL61:Kujawsko-pomorskie,2020,31260,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y35-54:From 35 to 54 years,HLD:Holding,PL62:Warmińsko-mazurskie,2020,21710,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y35-54:From 35 to 54 years,HLD:Holding,PL63:Pomorskie,2020,18540,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y35-54:From 35 to 54 years,HLD:Holding,PL71:Łódzkie,2020,61600,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y35-54:From 35 to 54 years,HLD:Holding,PL72:Świętokrzyskie,2020,40160,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y35-54:From 35 to 54 years,HLD:Holding,PL81:Lubelskie,2020,83080,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y35-54:From 35 to 54 years,HLD:Holding,PL82:Podkarpackie,2020,49230,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y35-54:From 35 to 54 years,HLD:Holding,PL84:Podlaskie,2020,39470,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y35-54:From 35 to 54 years,HLD:Holding,PL91:Warszawski stołeczny,2020,13300,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y35-54:From 35 to 54 years,HLD:Holding,PL92:Mazowiecki regionalny,2020,88260,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y35-54:From 35 to 54 years,HLD:Holding,PT:Portugal,2020,67530,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y35-54:From 35 to 54 years,HLD:Holding,PT11:Norte,2020,25410,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y35-54:From 35 to 54 years,HLD:Holding,PT15:Algarve,2020,2280,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y35-54:From 35 to 54 years,HLD:Holding,PT16:Centro (PT) (NUTS 2021),2020,19410,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y35-54:From 35 to 54 years,HLD:Holding,PT17:Área Metropolitana de Lisboa (NUTS 2021),2020,1730,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y35-54:From 35 to 54 years,HLD:Holding,PT18:Alentejo (NUTS 2021),2020,10330,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y35-54:From 35 to 54 years,HLD:Holding,PT20:Região Autónoma dos Açores,2020,4450,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y35-54:From 35 to 54 years,HLD:Holding,PT30:Região Autónoma da Madeira,2020,3930,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y35-54:From 35 to 54 years,HLD:Holding,RO:Romania,2020,1003600,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y35-54:From 35 to 54 years,HLD:Holding,RO11:Nord-Vest,2020,159140,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y35-54:From 35 to 54 years,HLD:Holding,RO12:Centru,2020,104450,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y35-54:From 35 to 54 years,HLD:Holding,RO21:Nord-Est,2020,215280,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y35-54:From 35 to 54 years,HLD:Holding,RO22:Sud-Est,2020,113030,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y35-54:From 35 to 54 years,HLD:Holding,RO31:Sud-Muntenia,2020,178970,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y35-54:From 35 to 54 years,HLD:Holding,RO32:Bucureşti-Ilfov,2020,5910,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y35-54:From 35 to 54 years,HLD:Holding,RO41:Sud-Vest Oltenia,2020,155360,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y35-54:From 35 to 54 years,HLD:Holding,RO42:Vest,2020,71460,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y35-54:From 35 to 54 years,HLD:Holding,SE:Sweden,2020,18820,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y35-54:From 35 to 54 years,HLD:Holding,SE11:Stockholm,2020,510,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y35-54:From 35 to 54 years,HLD:Holding,SE12:Östra Mellansverige,2020,3590,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y35-54:From 35 to 54 years,HLD:Holding,SE21:Småland med öarna,2020,3160,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y35-54:From 35 to 54 years,HLD:Holding,SE22:Sydsverige,2020,2790,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y35-54:From 35 to 54 years,HLD:Holding,SE23:Västsverige,2020,4560,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y35-54:From 35 to 54 years,HLD:Holding,SE31:Norra Mellansverige,2020,2110,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y35-54:From 35 to 54 years,HLD:Holding,SE32:Mellersta Norrland,2020,1000,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y35-54:From 35 to 54 years,HLD:Holding,SE33:Övre Norrland,2020,1110,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y35-54:From 35 to 54 years,HLD:Holding,SI:Slovenia,2020,21790,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y35-54:From 35 to 54 years,HLD:Holding,SI03:Vzhodna Slovenija,2020,15540,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y35-54:From 35 to 54 years,HLD:Holding,SI04:Zahodna Slovenija,2020,6240,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y35-54:From 35 to 54 years,HLD:Holding,SK:Slovakia,2020,8350,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y35-54:From 35 to 54 years,HLD:Holding,SK01:Bratislavský kraj,2020,300,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y35-54:From 35 to 54 years,HLD:Holding,SK02:Západné Slovensko,2020,3040,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y35-54:From 35 to 54 years,HLD:Holding,SK03:Stredné Slovensko,2020,2850,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y35-54:From 35 to 54 years,HLD:Holding,SK04:Východné Slovensko,2020,2150,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y35-54:From 35 to 54 years,PC:Percentage,AT:Austria,2020,55.1,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y35-54:From 35 to 54 years,PC:Percentage,AT11:Burgenland,2020,51.3,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y35-54:From 35 to 54 years,PC:Percentage,AT12:Niederösterreich,2020,54.7,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y35-54:From 35 to 54 years,PC:Percentage,AT13:Wien,2020,49.1,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y35-54:From 35 to 54 years,PC:Percentage,AT21:Kärnten,2020,52.8,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y35-54:From 35 to 54 years,PC:Percentage,AT22:Steiermark,2020,55.1,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y35-54:From 35 to 54 years,PC:Percentage,AT31:Oberösterreich,2020,58.6,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y35-54:From 35 to 54 years,PC:Percentage,AT32:Salzburg,2020,59.8,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y35-54:From 35 to 54 years,PC:Percentage,AT33:Tirol,2020,51.4,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y35-54:From 35 to 54 years,PC:Percentage,AT34:Vorarlberg,2020,50.1,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y35-54:From 35 to 54 years,PC:Percentage,BE:Belgium,2020,38.8,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y35-54:From 35 to 54 years,PC:Percentage,BE10:Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,2020,29.5,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y35-54:From 35 to 54 years,PC:Percentage,BE21:Prov. Antwerpen,2020,40.1,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y35-54:From 35 to 54 years,PC:Percentage,BE22:Prov. Limburg (BE),2020,37.1,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y35-54:From 35 to 54 years,PC:Percentage,BE23:Prov. Oost-Vlaanderen,2020,37.6,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y35-54:From 35 to 54 years,PC:Percentage,BE24:Prov. Vlaams-Brabant,2020,34.7,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y35-54:From 35 to 54 years,PC:Percentage,BE25:Prov. West-Vlaanderen,2020,39.7,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y35-54:From 35 to 54 years,PC:Percentage,BE31:Prov. Brabant wallon,2020,36.6,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y35-54:From 35 to 54 years,PC:Percentage,BE32:Prov. Hainaut,2020,39.5,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y35-54:From 35 to 54 years,PC:Percentage,BE33:Prov. Liège,2020,39.5,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y35-54:From 35 to 54 years,PC:Percentage,BE34:Prov. Luxembourg (BE),2020,40.5,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y35-54:From 35 to 54 years,PC:Percentage,BE35:Prov. Namur,2020,41.1,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y35-54:From 35 to 54 years,PC:Percentage,BG:Bulgaria,2020,36.1,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y35-54:From 35 to 54 years,PC:Percentage,BG31:Severozapaden,2020,34.9,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y35-54:From 35 to 54 years,PC:Percentage,BG32:Severen tsentralen,2020,40.4,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y35-54:From 35 to 54 years,PC:Percentage,BG33:Severoiztochen,2020,40.2,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y35-54:From 35 to 54 years,PC:Percentage,BG34:Yugoiztochen,2020,40.1,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y35-54:From 35 to 54 years,PC:Percentage,BG41:Yugozapaden,2020,34.1,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y35-54:From 35 to 54 years,PC:Percentage,BG42:Yuzhen tsentralen,2020,33.0,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y35-54:From 35 to 54 years,PC:Percentage,CH:Switzerland,2020,50.5,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y35-54:From 35 to 54 years,PC:Percentage,CH01:Région lémanique,2020,47.0,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y35-54:From 35 to 54 years,PC:Percentage,CH02:Espace Mittelland,2020,54.6,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y35-54:From 35 to 54 years,PC:Percentage,CH03:Nordwestschweiz,2020,45.9,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y35-54:From 35 to 54 years,PC:Percentage,CH04:Zürich,2020,43.3,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y35-54:From 35 to 54 years,PC:Percentage,CH05:Ostschweiz,2020,50.2,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y35-54:From 35 to 54 years,PC:Percentage,CH06:Zentralschweiz,2020,52.1,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y35-54:From 35 to 54 years,PC:Percentage,CH07:Ticino,2020,46.8,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y35-54:From 35 to 54 years,PC:Percentage,CY:Cyprus,2020,21.1,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y35-54:From 35 to 54 years,PC:Percentage,CY00:Kýpros,2020,21.1,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y35-54:From 35 to 54 years,PC:Percentage,CZ:Czechia,2020,46.1,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y35-54:From 35 to 54 years,PC:Percentage,CZ01:Praha,2020,48.8,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y35-54:From 35 to 54 years,PC:Percentage,CZ02:Střední Čechy,2020,47.2,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y35-54:From 35 to 54 years,PC:Percentage,CZ03:Jihozápad,2020,47.4,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y35-54:From 35 to 54 years,PC:Percentage,CZ04:Severozápad,2020,47.8,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y35-54:From 35 to 54 years,PC:Percentage,CZ05:Severovýchod,2020,48.5,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y35-54:From 35 to 54 years,PC:Percentage,CZ06:Jihovýchod,2020,42.5,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y35-54:From 35 to 54 years,PC:Percentage,CZ07:Střední Morava,2020,47.1,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y35-54:From 35 to 54 years,PC:Percentage,CZ08:Moravskoslezsko,2020,47.2,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y35-54:From 35 to 54 years,PC:Percentage,DE:Germany,2020,45.7,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y35-54:From 35 to 54 years,PC:Percentage,DE11:Stuttgart,2020,45.7,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y35-54:From 35 to 54 years,PC:Percentage,DE12:Karlsruhe,2020,40.4,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y35-54:From 35 to 54 years,PC:Percentage,DE13:Freiburg,2020,43.0,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y35-54:From 35 to 54 years,PC:Percentage,DE14:Tübingen,2020,45.2,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y35-54:From 35 to 54 years,PC:Percentage,DE21:Oberbayern,2020,48.8,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y35-54:From 35 to 54 years,PC:Percentage,DE22:Niederbayern,2020,48.3,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y35-54:From 35 to 54 years,PC:Percentage,DE23:Oberpfalz,2020,49.5,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y35-54:From 35 to 54 years,PC:Percentage,DE24:Oberfranken,2020,49.8,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y35-54:From 35 to 54 years,PC:Percentage,DE25:Mittelfranken,2020,48.7,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y35-54:From 35 to 54 years,PC:Percentage,DE26:Unterfranken,2020,44.6,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y35-54:From 35 to 54 years,PC:Percentage,DE27:Schwaben,2020,48.8,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y35-54:From 35 to 54 years,PC:Percentage,DE30:Berlin,2020,36.2,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y35-54:From 35 to 54 years,PC:Percentage,DE40:Brandenburg,2020,42.5,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y35-54:From 35 to 54 years,PC:Percentage,DE50:Bremen,2020,48.1,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y35-54:From 35 to 54 years,PC:Percentage,DE60:Hamburg,2020,44.7,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y35-54:From 35 to 54 years,PC:Percentage,DE71:Darmstadt,2020,41.1,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y35-54:From 35 to 54 years,PC:Percentage,DE72:Gießen,2020,44.1,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y35-54:From 35 to 54 years,PC:Percentage,DE73:Kassel,2020,46.2,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y35-54:From 35 to 54 years,PC:Percentage,DE80:Mecklenburg-Vorpommern,2020,43.9,,
